interval_start,date,slot,plan_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,price,forecast_load_kwh,forecast_pv_kwh,reserve_kwh
2025-03-20 01:40:00,2025-03-20,10,604.6630956718968,590.99505,0.0,13.668045671896834,0.0,0.0,0.0,9936.19903043191,9948.500271536615,0.4333,586.6409181109232,0.0,18.022177560973603
2025-03-20 01:50:00,2025-03-20,11,623.6169267658322,598.4433333333333,0.0,25.173593432498933,0.0,0.0,0.0,9948.500271536615,9971.156505625864,0.4310999999999999,606.1438517403935,0.0,17.473075025438618
2025-03-20 02:00:00,2025-03-20,12,600.5037404888628,565.9836166666666,0.0,34.52012382219618,0.0,0.0,0.0,9971.156505625864,10002.22461706584,0.4293,580.2133703622957,0.0,20.290370126567154
2025-03-20 02:10:00,2025-03-20,13,587.070681046807,546.1207666666667,0.0,40.949914380140285,0.0,0.0,0.0,10002.22461706584,10039.079540007966,0.4324,566.8968994526782,0.0,20.17378159412874
2025-03-20 02:20:00,2025-03-20,14,602.625069993283,565.7133333333334,0.0,36.91173665994961,0.0,0.0,0.0,10039.079540007966,10072.30010300192,0.4366999999999999,581.8025153844042,0.0,20.822554608878875
2025-03-20 02:30:00,2025-03-20,15,608.7362058708575,597.9265666666665,0.0,10.80963920419083,0.0,0.0,0.0,10072.30010300192,10082.028778285692,0.4348,589.0466129235942,0.0,19.689592947263293
2025-03-20 02:40:00,2025-03-20,16,623.7682815596837,600.9544666666666,0.0,22.813814893017135,0.0,0.0,0.0,10082.028778285692,10102.561211689408,0.4335,605.0989918758264,0.0,18.66928968385733
2025-03-20 02:50:00,2025-03-20,17,636.2774191498564,587.1316666666667,0.0,49.14575248318977,0.0,0.0,0.0,10102.561211689408,10146.79238892428,0.4356999999999999,617.6081294659991,0.0,18.66928968385733
2025-03-20 03:00:00,2025-03-20,18,609.2259117966429,605.2103,0.0,4.015611796642929,0.0,0.0,0.0,10146.79238892428,10150.40643954126,0.4374,591.2987484366752,0.0,17.92716335996772
2025-03-20 03:10:00,2025-03-20,19,587.9044265739652,621.8923833333333,0.0,0.0,33.98795675936799,0.0,0.0,10150.40643954126,10112.64204314196,0.4370999999999999,571.9671065839401,0.0,15.937319990025143
2025-03-20 03:20:00,2025-03-20,20,597.1316761302592,620.1683333333333,0.0,0.0,23.036657203074128,0.0,0.0,10112.64204314196,10087.045757360767,0.4355999999999999,583.0094095395806,0.0,14.12226659067852
