date,strategy,normal_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,emergency_kwh,emergency_intervals,spill_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,solve_seconds,mip_gap
2025-05-13,seasonal_q0,34090.19701042265,7649.6307584737115,41739.82776889636,55743.222497942385,1118.7793092500003,4,371.70473333333314,18163.50418127572,14802.419874083333,6180.210795925926,6080.231365648148,0.0763161000013497,0.0
2025-05-14,seasonal_q0,35129.823630558145,0.0,35129.823630558145,57716.15529310699,0.0,0,1253.961554938274,19088.80901316872,15640.764058333332,6080.231365648148,5881.532746018515,0.04118250000101398,0.0
2025-05-15,seasonal_q0,35069.07161202986,3671.155937800045,38740.227549829906,58155.37943806584,561.8108420380656,5,1929.1340168724241,19922.12634814815,15899.128368249996,5881.532746018515,6145.748272407408,0.04238719999921159,0.0
2025-05-16,seasonal_q0,22907.09085596563,0.0,22907.09085596563,39202.03666316667,0.0,0,31099.459545781894,13965.754529218106,8578.683945166667,6145.748272407408,9183.05629851852,0.0453588000000309,0.0
2025-05-17,seasonal_q0,12754.77935740463,3682.1231093789847,16436.902466783613,24561.23153966666,577.4028873333314,2,14476.725655658433,16322.278077674899,16109.168389666673,9183.05629851852,5974.030579907407,0.018575000000055297,0.0
2025-05-18,seasonal_q0,22923.308820648657,90654.91234389108,113578.22116453973,38997.555094916665,16098.242501333332,40,0.0,11311.619775,9891.990278749998,5974.030579907407,5163.388067685185,0.02680030000010447,0.0
2025-05-19,seasonal_q0,34351.031594114655,1837.9089665677807,36188.94056068244,57179.859726234565,274.50500308333176,5,5572.197217283949,19307.076625617286,14940.125663583334,5163.388067685185,5939.617404537036,0.0333693000011408,0.0
2025-05-20,seasonal_q0,32909.164026162165,23246.720152372807,56155.88417853497,53915.09910545267,3427.677926166664,7,21.39166666666665,15504.929697119342,12710.939148833337,5939.617404537036,5770.788411018519,0.03491030000077444,0.0
2025-05-21,seasonal_q0,34662.81716929017,6852.821219747468,41515.63838903763,57546.91812037036,1036.860712583335,6,3753.0113904321074,17875.041604938266,14406.889445749997,5770.788411018519,5850.6709157407395,0.029151499998988584,0.0
2025-05-22,seasonal_q0,34041.278036232965,1465.7575731920008,35507.035609424966,55683.32728775721,210.1996170000001,2,934.0041194444532,19068.543993312753,14925.652024666664,5850.6709157407395,6428.302704537036,0.05579969999962486,0.0
2025-05-23,seasonal_q0,21740.25042206204,0.0,21740.25042206204,37306.16038258333,0.0,0,25131.40877839506,15409.183313271602,9655.380592416668,6428.302704537036,9568.367028240738,0.02028989999962505,0.0
2025-05-24,seasonal_q0,12649.560709276124,0.0,12649.560709276124,24153.39392458333,0.0,0,20709.495963374487,15975.130694958845,16285.734117083333,9568.367028240738,5850.724523611108,0.030079899999691406,0.0
2025-05-25,seasonal_q0,21891.789663672876,73328.95840161582,95220.7480652887,38190.81487041667,12668.252003666665,35,0.0,14931.467483333332,12617.410792583332,5850.724523611108,5269.699933518518,0.029863199999454082,0.0
2025-05-26,seasonal_q0,32139.74940918253,37644.74402423712,69784.49343341964,52211.25648158436,5777.7584885,14,128.2144083333336,13810.93042325103,10529.962811499998,5269.699933518518,5999.578635,0.052709300000060466,0.0
2025-05-27,seasonal_q0,34869.897322895704,1086.5619119708294,35956.45923486653,58106.07166738682,160.3303749999994,4,5482.140922325099,18249.975228395062,14856.081408333335,5999.578635,5917.799220185185,0.038265600000158884,0.0
2025-05-28,seasonal_q0,32979.27517898222,13778.611751033293,46757.88693001551,53785.71745462963,2019.664767999994,3,175.55887499999983,17226.990712962965,13870.99146533334,5917.799220185185,6009.878122592591,0.03065029999925173,0.0
2025-05-29,seasonal_q0,33345.40045470299,18575.95947779533,51921.35993249832,55034.62006008231,2762.9284250833334,9,265.12854999999956,17560.309735082305,14138.013299916667,6009.878122592591,6105.253217592593,0.03282100000069477,0.0
2025-05-30,seasonal_q0,22488.084570496245,0.0,22488.084570496245,38452.876287499996,0.0,0,25623.072338065846,15217.231311934152,8983.660629166669,6105.253217592593,9818.916254814812,0.06317699999999604,0.0
2025-05-31,seasonal_q0,11987.778795817867,2850.8431089685064,14838.621904786374,23312.105254000002,610.5015013333341,7,16026.647416255142,16437.813233744855,16931.035444666664,9818.916254814812,5800.686559999999,0.025458900001467555,0.0
2025-06-01,seasonal_q0,22090.459793162932,168038.25409619813,190128.71388936107,38172.032245999995,32104.268850999993,89,0.0,4552.222833333333,5500.748036333333,5800.686559999999,3785.7448474074067,0.03465700000015204,0.0
2025-06-02,seasonal_q0,41239.0848091636,41438.32397917737,82677.40878834097,69061.60730997942,6268.037373025721,19,1191.9128416666663,21983.66929125514,16486.744899916663,3785.7448474074067,5252.441765185185,0.0242089000003034,0.0
2025-06-03,seasonal_q0,38761.92746137838,51590.332276287794,90352.25973766617,63461.07593887756,8074.4603763333325,27,5.3101416666665955,16558.67923312757,13220.819892916667,5252.441765185185,5465.4531939814815,0.039131300000008196,0.0
2025-06-04,seasonal_q0,39084.27752725134,53323.430282258414,92407.70780950975,64608.27394629629,8020.893096835391,22,21.105483333333268,16491.770409465018,13528.96966633333,5465.4531939814815,5275.858044351852,0.021989199998643016,0.0
2025-06-05,seasonal_q0,40082.67045281596,53101.10784402502,93183.77829684099,66403.68896018519,8165.249802209877,24,0.0,17988.26312839506,14568.642382666665,5275.858044351852,5277.914434722222,0.025557699998898897,0.0
