date,strategy,normal_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,emergency_kwh,emergency_intervals,spill_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,solve_seconds,mip_gap
2025-03-23,value_night,40336.699235466709,131.15523964255993,40467.85447510927,66711.128281499259,18.800923113901817,1,4628.772095628995,20431.395922656906,17099.958930339406,7001.9492466541005,6390.2512100015283,0,0
2025-03-24,value_night,39355.80851858214,2.9478965268836531e-11,39355.808518582169,65177.359011269036,6.8882677339843212e-12,0,3089.5194019565474,21589.100359648692,17499.75783366953,6390.2512100015283,6376.2661629414324,0,0
2025-03-25,value_night,38864.703121661863,3158.2803458297435,42022.983467491606,64722.555249732322,569.15976694791789,11,436.06764253355982,21638.432887146191,17732.910229666184,6376.2661629414324,6147.6221728550227,0,0
2025-03-26,value_night,39496.626018012277,2.4799689413157464e-11,39496.626018012299,65732.571126301453,6.5289995632156206e-12,0,6013.8045820630978,20784.041662110634,16657.829984538948,6147.6221728550227,6344.5596859335419,0,0
2025-03-27,value_night,39284.080597518812,3.3467892679439615e-11,39284.080597518849,65205.182168283165,8.1288309417004712e-12,0,2400.4036446558694,21091.102663950089,17003.313540322786,6344.5596859335419,6433.9814831299655,0,0
2025-03-28,value_night,15037.770084050999,310.93185466225077,15348.70193871325,29181.621073659539,74.171739857153327,2,15338.0756304018,16435.221245804867,13339.384829356644,6433.9814831299655,6404.1419050691893,0,0
2025-03-29,value_night,15116.139935917587,3.9707364063446001e-11,15116.139935917627,29563.493085212169,7.7191586456137884e-12,0,18784.762616737447,15973.207757630233,12901.68647248884,6404.1419050691893,6444.8216952821376,0,0
2025-03-30,value_night,38319.063489699955,2.9690178315888711e-11,38319.063489699984,63489.007939714764,6.4943606048473157e-12,0,3903.3152409973063,20743.216152685844,16503.143153968376,6444.8216952821376,6776.8905060678671,0,0
2025-03-31,value_night,36711.602408816398,1539.6207244630409,38251.22313327944,60876.622178874502,284.49777795987086,6,891.27722315097981,19408.29794642765,16089.844696077589,6776.8905060678671,6366.7534399887627,0,0
2025-04-01,value_night,37599.362388199384,9435.6739145521351,47035.03630275152,62557.146276346517,1520.476886563323,18,391.69900180158584,18639.317244787257,15162.244600345672,6366.7534399887627,6295.2005154687668,0,0
2025-04-02,value_night,37824.298258887597,10177.498845578475,48001.797104466074,63133.465931840197,1946.8279476227372,16,675.23327146726581,20868.958081338606,16899.232873342935,6295.2005154687668,6300.3373738480268,0,0
2025-04-03,value_night,38985.498827088522,635.39813572244407,39620.89696281097,65430.789564250037,128.76955643467971,2,5365.7264841238757,21559.367996497873,17229.065626603697,6300.3373738480268,6560.3623189142254,0,0
2025-04-04,value_night,14245.589626129498,2.5641744727522564e-11,14245.589626129524,28070.152150366732,5.7998050806418178e-12,0,18605.664717214437,16590.683305934748,13556.998122782448,6560.3623189142254,6428.6460467194493,0,0
2025-04-05,value_night,14762.456782269983,2.2302553359665469e-11,14762.456782270005,29086.60896874468,5.4642956826000955e-12,0,14145.042514138433,15737.788851850486,12840.337380577572,6428.6460467194493,6325.6144794098072,0,0
2025-04-06,value_night,37896.186577707056,1.7050362455250932e-11,37896.186577707071,63511.505252289891,4.0207837059824669e-12,0,5036.2380007138563,20613.80018607539,16548.609201166022,6325.6144794098072,6490.691090026522,0,0
2025-04-07,value_night,36872.899065540143,4.2302794600601602e-11,36872.899065540187,61759.763728814753,9.5399244059990451e-12,0,4851.2486565775962,19881.149028607852,16215.353239704022,6490.691090026522,6366.6660605468978,0,0
2025-04-08,value_night,37240.688596610504,513.44157750001978,37754.130174110527,62432.45952158024,104.15125000000413,4,4382.205975695404,21172.716846757627,17371.505667539452,6366.6660605468978,6120.4382586960364,0,0
2025-04-09,value_night,37059.712824525392,10169.385248675291,47229.098073200686,62211.096570055117,1783.3888525979435,18,1120.243097586389,19397.684924667476,15657.753616267471,6120.4382586960364,6180.8506728217972,0,0
2025-04-10,value_night,37589.104656038195,2.9459325645575518e-11,37589.104656038224,63096.71174618067,6.5625282985593003e-12,0,4386.2611115143918,21145.123853698835,16895.311119032558,6180.8506728217972,6438.8942311145674,0,0
2025-04-11,value_night,13768.004440552324,1.8189865613749138e-11,13768.004440552342,27469.806573113965,4.4306780466740747e-12,0,19435.965900702417,16212.917279852434,13495.72677410755,6438.8942311145674,6035.2678117511432,0,0
2025-04-12,value_night,14589.236505846256,2.5695890498722563e-11,14589.236505846282,28992.916894832273,5.2768345248921378e-12,0,16541.14442962925,15477.549103427282,12050.937188224259,6035.2678117511432,6575.1317956976272,0,0
2025-04-13,value_night,35865.356409749002,2.9024388448206652e-11,35865.356409749031,60039.017086094471,5.3526072463228047e-12,0,2070.9418930036368,20252.517718021401,16560.801008263901,6575.1317956976272,6401.5077327347817,0,0
2025-04-14,value_night,35310.396454839458,594.82323120766534,35905.219686047123,59505.587428771745,86.985114599144737,2,3484.0086870960768,19962.793718323541,16382.261662048726,6401.5077327347817,6165.5091213940559,0,0
2025-04-15,value_night,36294.818683913341,2.4718102842324896e-11,36294.818683913363,60904.244642392165,5.1955106883383451e-12,0,6710.9212390541843,19292.843318876548,15238.948748871908,6165.5091213940559,6596.9028318586097,0,0
2025-04-16,value_night,35326.834272196968,1187.5532607092828,36514.38753290625,59308.112712782633,227.53733375010947,10,617.78477784205847,19179.63605389357,16041.362735202893,6596.9028318586097,6034.8389079151657,0,0
