date,soc_start_kwh,soc_end_kwh,total_cost_yuan,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,spill_kwh
2025-04-25,5997.7853486203494,5660.5372015924204,14161.076075250572,12221.292993470575,315.47687500554326,-280.48628198312645,1904.7924887575805,24729.12108320554,435.19548385256769,15997.278177647275,13261.31865621943,20427.999395630257
2025-04-26,5660.5372015924204,5837.9888954131247,14296.130609862033,12481.303261538877,565.36561663749035,-56.852288320920835,1306.3140200065882,26196.426236101091,276.63707927085017,15978.936414025789,12783.231970922256,23207.165238935071
2025-04-27,5837.9888954131247,6046.2315834801311,36695.350064443934,30576.745501048284,2345.3883667418841,-37.065287166321411,3810.2814838200852,53436.672943275829,796.90005419527074,19426.757371366162,15548.255051546283,1781.5994943178848
2025-04-28,6046.2315834801311,6068.8950709948349,38003.590959894369,36985.091726492494,1620.6553471479447,-829.48317331606029,227.32705956999393,62056.774462023357,48.719901322331943,20360.60619678878,16471.693880635677,1594.6147305259228
2025-04-29,6068.8950709948349,6370.9684555983704,34109.577073255641,31306.306719806209,1391.4442753987273,-126.82955564809532,1538.6556336988006,52925.703016003739,253.01817851168278,18514.717791848012,14725.055365253707,1955.8450512544514
2025-04-30,6370.9684555983704,6020.0302041932327,32690.831171790436,30324.973326635591,1121.7896298277274,0,1244.0682153271191,51149.506971924122,259.58482954150611,17732.132041868557,14678.871380178158,98.976706441895317
2025-05-01,6020.0302041932327,5286.2286030578452,45131.54667754913,31712.852638880249,1960.7082322021249,-5.6306542057743645,11463.616460672531,53997.501908847888,1885.8487845395464,18298.84680469894,15482.487352827991,2055.61244151648
2025-05-02,5286.2286030578452,5226.4988815491251,23392.175594151278,13612.863296553744,345.73456651009548,-93.213203611084253,9526.7909346985216,27117.445434064273,2031.5369519512835,15713.866028536673,12781.988232472555,11926.784506618094
2025-05-03,5226.4988815491251,5464.3444160351974,24897.738227953589,12478.335551922737,461.0692111382553,-18.208260300750215,11976.54172519335,26328.452475511698,2289.8306960808795,15736.987930097737,12532.899242341698,16547.02283383653
2025-05-04,5464.3444160351974,5302.9757846408957,49749.762524537306,31698.749233382106,419.29122931062562,-772.34325470927024,18404.065316553842,51792.3559596134,3361.6647340841096,18760.974361152868,15341.621000788691,0
2025-05-05,5302.9757846408957,5157.3531593455436,49153.370795797033,33188.573688579803,1785.104342874657,-230.04102392870476,14409.733788271287,56179.369274233832,2566.9965653606059,19892.288656147764,16243.814174245508,21.884557692179214
2025-05-06,5157.3531593455436,5017.5117904041808,52964.955724601561,29004.779846825848,4000.6662929044423,0,19959.509584871266,52251.693399127034,3954.1804267568814,18219.20363823411,14883.412179016865,0
2025-05-07,5017.5117904041808,5870.7660618918562,41271.571990100689,35124.028147633719,2210.8670695900278,0,3936.676772876941,60449.190298898691,609.35294990347836,20921.166229902388,16178.21580188203,1247.7468707818084
2025-05-08,5870.7660618918562,6908.5650147300003,39839.707390333766,39957.523091269482,533.40795311935676,-894.45258668010331,243.22893262502703,63184.822612430929,35.999250000005496,19859.245948283511,15151.970160555313,2687.0336747027395
2025-05-09,6908.5650147300003,7031.1198139805874,16129.718459286691,15684.216457525868,562.79147829546366,-117.28947653466251,2.2701628354937497e-11,29586.236252956471,5.4050097730851121e-12,16156.026167271082,12976.081876164051,17906.906111849439
2025-05-10,7031.1198139805874,6837.6049241178162,16142.258985569915,15388.824139481219,757.80482575169003,-4.3699796630241696,2.7236088495641296e-11,29575.392623585423,6.4321881154683069e-12,15717.846300201451,12905.618904039668,14642.119944090311
2025-05-11,6837.6049241178162,6634.6458182123997,37971.85836253962,37388.018973214799,838.58651829849862,-532.10816843205998,277.36103945838244,60165.335132443739,41.180716666677689,18333.474505805745,15032.777545017538,1421.7398049888748
