date,soc_start_kwh,soc_end_kwh,total_cost_yuan,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,spill_kwh
2025-05-13,7646.9135978614913,7830.3755307747069,40357.443648448076,40357.443648448076,0,0,0,64782.711891290077,0,17826.159655804444,14274.073581579707,8101.4130503986835
2025-05-14,7830.3755307747069,7410.6441500091314,39376.590836480937,39376.590836480937,0,0,0,63662.947860987231,0,16857.98205718055,14032.723709005266,7823.5407294786119
2025-05-15,7410.6441500091314,7822.2248494698988,39047.402985141671,39047.402985141671,0,0,0,62417.94676865176,0,18350.637912031802,14493.594079231067,5795.8446525176932
2025-05-16,7822.2248494698988,6533.1002759196845,11968.002979921597,11968.002979921597,0,0,0,27396.542166936357,0,15973.654616233176,14098.872355344065,22806.253372713916
2025-05-17,6533.1002759196845,7078.2628716822319,13094.030476662876,13094.030476662876,0,0,0,30070.676899078713,0,16763.903130645649,13088.115199636688,15946.089884736419
2025-05-18,7078.2628716822319,7714.6562887473756,38442.069121433844,38442.069121433844,0,0,0,61758.728580733841,0,18335.523700501923,14279.020122047925,4026.0569022798513
2025-05-19,7714.6562887473756,7011.270724574335,37205.800500076584,37122.553800909911,0,0,83.246699166666531,60021.067404682355,12.233166666666648,16123.3678812785,13692.974991591322,10087.691131661846
2025-05-20,7011.270724574335,6874.1653624487744,36976.640754913133,36976.640754913133,0,0,0,59876.93649235482,0,18196.140087058513,14862.268296430404,2015.6698850600483
2025-05-21,6874.1653624487744,6945.1638241780784,37905.417837392117,37905.417837392117,0,0,0,61218.812132512918,0,16656.865745254006,13428.162638099371,6627.4937420249535
2025-05-22,6945.1638241780784,7064.6500451026823,36179.977621711412,36163.113281711412,0,0,16.864340000000329,58650.270915608897,2.57000000000005,18041.435553394094,14506.025199417074,4300.7997449652166
2025-05-23,7064.6500451026823,6880.7105644114181,12381.483854688733,11442.479161122788,0,0,939.00469356594374,27334.656634604238,314.93580285730269,17504.840236322321,14344.466124043218,18068.269441849108
2025-05-24,6880.7105644114181,7450.1612937861119,12818.638302616529,12818.638302616529,0,0,0,29321.092823725045,0,16888.578475055365,13167.242908357626,21845.255873693968
2025-05-25,7450.1612937861119,6934.9977034691547,36265.95871572895,36265.95871572895,0,0,0,58489.167106453991,0,15867.069838858337,13315.973800760516,7393.0608850228327
2025-05-26,6934.9977034691547,6455.1182014038432,35923.683161000241,35856.348916420291,0,0,67.334244579947025,57954.901100329691,10.212215754902104,18478.112637434395,15399.162788180642,306.33051683084841
2025-05-27,6455.1182014038432,7115.9409988939515,36902.378590716704,36902.378590716704,0,0,0,59677.16314306407,0,17551.258378625775,13621.77876894578,6357.3162333840719
2025-05-28,7115.9409988939515,7324.8649561410102,36585.013780535468,36585.013780535468,0,0,0,58427.738997855027,0,18727.594307972809,14981.319827935624,2407.6404178178427
2025-05-29,7324.8649561410102,6513.507057994515,35685.327161622597,35565.52273988926,0,0,119.80442173333444,57386.823520969381,17.817433333333497,18181.007155651743,15456.837904409753,570.3482030607247
2025-05-30,6513.507057994515,6637.4995495489984,11908.911722207275,11908.911722207275,0,0,0,28019.156536666847,0,18990.024271117887,15270.326417206457,17703.225416088746
2025-05-31,6637.4995495489984,6836.8590331920977,11656.810608545045,11587.372780189815,0,0,69.437828355230408,28192.878940159531,24.326484179558726,17725.132550602179,14177.933830708975,16280.825154445884
2025-06-01,6836.8590331920977,5046.4905411275904,122330.89042177373,39575.768015682821,0,0,82755.122406090886,58872.702540085069,13082.523453640402,12089.936292837836,11404.180040056701,44.643440944337726
2025-06-02,5046.4905411275904,5369.4378147592824,87147.634058598196,44002.747706279217,0,0,43144.886352318994,66657.518786153174,6484.0278401701144,19945.251468281822,15865.001143039754,420.48885108121863
2025-06-03,5369.4378147592824,5539.3430178005729,84109.955085496011,43339.151358416158,0,0,40770.803727079838,65929.407745101722,6285.600524535309,20133.976926683485,16155.606627876463,44.271137496678307
2025-06-04,5539.3430178005729,5497.3225589913982,65522.265159380884,47410.882765660994,0,0,18111.382393719887,71070.952829118352,2667.6437080690612,20691.946384891475,16798.294984690358,199.68432031963766
2025-06-05,5497.3225589913982,5316.3119383740614,67226.761412329521,48828.199159783187,0,0,18398.56225254634,72414.479741902644,2774.4706296300851,21829.614151168491,17844.897021002085,54.915224699650707
2025-06-06,5316.3119383740614,5423.4826930265181,36717.718467760569,15692.644963712668,0,0,21025.073504047898,32180.857134646954,4071.0289856594327,16494.830040978144,13264.358654005087,2166.419333333336
2025-06-07,5423.4826930265181,5635.0240126508725,25043.381327325093,16818.571698092615,0,0,8224.8096292324772,34549.306035550224,1325.7862365387659,19400.520983015798,15524.034808580878,872.09293098740068
2025-06-08,5635.0240126508725,7795.2749281838987,58209.44655029288,58209.44655029288,0,0,0,85523.909928215784,0,16529.884745151328,11444.980819592856,15254.082735990656
2025-06-09,7795.2749281838987,7433.9203277623428,56718.286946844157,56587.246958903146,0,0,131.03998794101196,80952.279276973495,18.629680608601802,18270.914952618743,15124.660252000591,6891.9415236306149
2025-06-10,7433.9203277623428,7407.4375591250991,56654.68874050364,56654.68874050364,0,0,0,82081.575381850387,0,20183.139527169245,16372.177508780609,6652.1691301284172
2025-06-11,7407.4375591250991,6864.4040419948906,57643.981754421693,57643.981754421693,0,0,0,83573.752424227641,0,22826.830367134113,18978.462762795818,3640.9385032226905
2025-06-12,6864.4040419948906,7910.4485696555184,60250.121917697019,60250.121917697019,0,0,0,86364.627125323139,0,19832.555698915276,15122.930041226806,9202.6100343013386
2025-06-13,7910.4485696555184,7400.4129886787077,19771.581805707869,19771.581805707869,0,0,0,37746.71087480116,0,17494.666289746561,14629.711717573848,6536.4426026284491
2025-06-14,7400.4129886787077,7549.5241272911126,20894.556303196092,20894.556303196092,0,0,0,38846.313559445218,0,16806.495303920659,13479.061171424572,9325.5366769491284
2025-06-15,7549.5241272911126,7901.8824971269105,59494.872626462384,59494.872626462384,0,0,0,85578.521748782616,0,19217.539790611765,15249.08469754332,10983.092322380833
2025-06-16,7901.8824971269105,7520.6873734115425,58548.440435816105,58548.440435816105,0,0,0,83397.284143941273,0,18972.64371020376,15710.917016608875,7441.5046336797423
2025-06-17,7520.6873734115425,6663.3950482761729,57317.294028456272,57317.294028456272,0,0,0,82783.981499210888,0,20121.42188636824,17069.914820580118,5095.4632167560949
2025-06-18,6663.3950482761729,7404.2623148665252,59120.057694678471,59120.057694678471,0,0,0,84841.852003867069,0,18089.47721426401,13985.696003622528,9809.6798932256024
2025-06-19,7404.2623148665252,6908.9897083728056,56876.980402026253,56249.886135467466,0,0,627.0942665587861,82446.374005140096,90.784518480411862,18790.328165073824,15665.911159554145,11153.237318100844
2025-06-20,6908.9897083728056,7001.4987205195866,18882.416735669358,18882.416735669358,0,0,0,36383.906188797526,0,15385.15250381399,12378.715417157229,10976.888252140761
2025-06-21,7001.4987205195866,7631.3682851918629,18518.974916680912,18518.974916680912,0,0,0,36422.887649529031,0,17459.980237955369,13575.701384538799,13203.868396112463
2025-06-22,7631.3682851918629,7133.4832807948878,54756.23772450455,54756.23772450455,0,0,0,79537.85632903513,0,18242.797674694477,15224.762620459805,9062.480174800452
2025-06-23,7133.4832807948878,6784.5225236767119,54117.360022664659,54067.142946575397,0,0,50.217076089262179,79616.551242463654,7.2247863921206772,19346.622605898905,15984.828992184477,9200.6964151413395
2025-06-24,6784.5225236767119,6591.259572745771,75516.258847169054,54146.805068618662,0,0,21369.453778550404,77877.551861890461,3380.8399005502915,20792.970651612719,17016.24288364415,1212.8717444721819
