date,model,nominal_cost,oracle_lower,regret
2025-06-30,seasonal,53919.361613937857,53393.166061627737,526.19555231012055
2025-06-30,ridge,53898.54220991992,53393.166061627737,505.37614829218364
2025-06-30,gru_mean,53876.209900497095,53393.166061627737,483.0438388693583
2025-07-01,seasonal,56779.213625212971,56259.321426455819,519.89219875715207
2025-07-01,ridge,56916.805219115398,56259.321426455819,657.48379265957919
2025-07-01,gru_mean,56849.66712027599,56259.321426455819,590.34569382017071
2025-07-02,seasonal,67705.690769702313,67310.803272055273,394.88749764703971
2025-07-02,ridge,67742.046426269022,67310.803272055273,431.24315421374922
2025-07-02,gru_mean,67782.896712942689,67310.803272055273,472.09344088741636
2025-07-03,seasonal,61764.048951985707,61479.799799006025,284.24915297968255
2025-07-03,ridge,61807.777504482809,61479.799799006025,327.97770547678374
2025-07-03,gru_mean,61773.244575543198,61479.799799006025,293.44477653717331
2025-07-04,seasonal,20942.073446518556,20617.743351874804,324.33009464375209
2025-07-04,ridge,21063.765465454184,20617.743351874804,446.02211357937995
2025-07-04,gru_mean,20965.362506972211,20617.743351874804,347.6191550974072
2025-07-05,seasonal,20589.67728183791,20231.204375837078,358.47290600083215
2025-07-05,ridge,20628.697102234029,20231.204375837078,397.49272639695118
2025-07-05,gru_mean,20671.831250681411,20231.204375837078,440.62687484433263
2025-07-06,seasonal,53816.37574278895,53461.69634217034,354.67940061861009
2025-07-06,ridge,53926.371455149354,53461.69634217034,464.67511297901365
2025-07-06,gru_mean,53958.477694385008,53461.69634217034,496.781352214668
2025-07-07,seasonal,53609.970028759548,53241.968007210628,368.00202154892031
2025-07-07,ridge,53767.251324672528,53241.968007210628,525.28331746190088
2025-07-07,gru_mean,53767.251324672528,53241.968007210628,525.28331746190088
2025-07-08,seasonal,65332.293754055754,65029.56497041387,302.72878364188364
2025-07-08,ridge,65232.40439626031,65029.56497041387,202.83942584643955
2025-07-08,gru_mean,65332.676600277002,65029.56497041387,303.11162986313138
2025-07-09,seasonal,66624.078128551511,66362.555424328486,261.52270422302536
2025-07-09,ridge,66630.702562896724,66362.555424328486,268.14713856823801
2025-07-09,gru_mean,66624.078128551511,66362.555424328486,261.52270422302536
2025-07-10,seasonal,65063.726013498366,64696.487387430927,367.23862606743933
2025-07-10,ridge,65469.45538898505,64696.487387430927,772.96800155412348
2025-07-10,gru_mean,65469.355246680083,64696.487387430927,772.86785924915603
2025-07-11,seasonal,27377.587544099486,27073.837659432786,303.74988466670038
2025-07-11,ridge,27414.543169826742,27073.837659432786,340.7055103939565
2025-07-11,gru_mean,27406.646676601631,27073.837659432786,332.80901716884546
2025-07-12,seasonal,27895.462384386381,27323.848137876103,571.61424651027846
2025-07-12,ridge,27876.244155919172,27323.848137876103,552.39601804306949
2025-07-12,gru_mean,27882.703268182464,27323.848137876103,558.85513030636139
2025-07-13,seasonal,64459.071599332507,64253.755762436005,205.31583689650142
2025-07-13,ridge,64476.487509022438,64253.755762436005,222.73174658643256
2025-07-13,gru_mean,64513.669664541405,64253.755762436005,259.91390210539976
2025-07-14,seasonal,63255.96473794643,62757.392162660537,498.57257528589253
2025-07-14,ridge,63109.19944727236,62757.392162660537,351.80728461182298
2025-07-14,gru_mean,63156.378539412617,62757.392162660537,398.9863767520801
2025-07-15,seasonal,65603.777057988729,65056.609422891408,547.16763509732118
2025-07-15,ridge,65578.119605119049,65056.609422891408,521.51018222764105
2025-07-15,gru_mean,65475.388045603722,65056.609422891408,418.77862271231425
2025-07-16,seasonal,59511.528332676622,59259.102460432085,252.42587224453746
2025-07-16,ridge,59537.248197315741,59259.102460432085,278.14573688365635
2025-07-16,gru_mean,59511.528332676622,59259.102460432085,252.42587224453746
2025-07-17,seasonal,61122.342568570617,60527.418320272656,594.92424829796073
2025-07-17,ridge,61124.364535965404,60527.418320272656,596.9462156927475
2025-07-17,gru_mean,61125.195776873079,60527.418320272656,597.77745660042274
2025-07-18,seasonal,24391.288292917983,24145.366756411495,245.92153650648834
2025-07-18,ridge,24424.405721524807,24145.366756411495,279.03896511331186
2025-07-18,gru_mean,24366.524530340219,24145.366756411495,221.15777392872405
2025-07-19,seasonal,25351.959015510867,25018.767872716533,333.19114279433416
2025-07-19,ridge,25384.857519892626,25018.767872716533,366.08964717609342
2025-07-19,gru_mean,25365.165618045176,25018.767872716533,346.39774532864249
2025-07-20,seasonal,61675.18206363669,61243.199361863699,431.98270177299128
2025-07-20,ridge,61546.662584221609,61243.199361863699,303.46322235791013
2025-07-20,gru_mean,61650.412584221602,61243.199361863699,407.21322235790285
2025-07-21,seasonal,61928.29351293284,61635.297958975571,292.99555395726929
2025-07-21,ridge,62007.726509575892,61635.297958975571,372.42855060032161
2025-07-21,gru_mean,62012.502191789674,61635.297958975571,377.20423281410331
2025-07-22,seasonal,61672.382320722943,61310.913669866874,361.46865085606987
