date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-10-31,q4_2_gru_mean,6507.1688077260087,6029.7978840279939,14365.292355150454,0,0,0,14365.292355150454,33541.452904381229,33541.452904381229,0,0,0,6852.4475832619455,0
2025-11-01,q4_2_gru_mean,6029.7978840279939,6891.9583631336682,14734.187972209056,0,0,0,14734.187972209056,35308.522425073796,35308.522425073796,0,0,0,8712.2899535072538,0
2025-11-02,q4_2_gru_mean,6891.9583631336682,6486.7108602486933,49635.013906085747,0,0,0,49635.013906085747,75672.647147212105,75672.647147212105,0,0,0,3060.0182025878148,0
2025-11-03,q4_2_gru_mean,6486.7108602486933,6733.3506305695109,51285.884433119441,0,0,0,51285.884433119441,76693.507875852636,76693.507875852636,0,0,0,3043.496207991906,0
2025-11-04,q4_2_gru_mean,6733.3506305695109,6532.8815335610561,51565.171767087129,0,0,55.564616471130051,51620.736383558266,78235.976442535175,78235.976442535175,0,0,11.610229797411534,6825.8263323450992,2
2025-11-05,q4_2_gru_mean,6532.8815335610561,6880.7740388323618,52407.065431812181,0,0,15.867291266666447,52422.932723078848,78178.822137834795,78178.822137834795,0,0,3.2276833333332888,4091.7856403611777,1
2025-11-06,q4_2_gru_mean,6880.7740388323618,6438.0547531997345,51381.402944444329,0,0,5403.1323595149852,56784.535303959317,76326.901049518274,76326.901049518274,0,0,997.89197777846493,2287.0574120226547,7
2025-11-07,q4_2_gru_mean,6438.0547531997345,6227.925389865818,14992.405723944416,0,0,0,14992.405723944416,35209.73213523411,35209.73213523411,0,0,0,8587.1994642933569,0
2025-11-08,q4_2_gru_mean,6227.925389865818,6075.7014388698717,14542.733718266321,0,0,0,14542.733718266321,34873.016000335861,34873.016000335861,0,0,0,7817.1770810201106,0
2025-11-09,q4_2_gru_mean,6075.7014388698717,6217.3508548159307,51966.452621767945,0,0,1452.9115454331079,53419.364167201049,77948.976266302285,77948.976266302285,0,0,238.41909707574897,2543.371439821999,4
2025-11-10,q4_2_gru_mean,6217.3508548159307,6257.0216464189243,54252.496453630156,0,0,0,54252.496453630156,79709.344257509103,79709.344257509103,0,0,0,1440.1892045019508,0
2025-11-11,q4_2_gru_mean,6257.0216464189243,6702.8653672200708,54077.619218080508,0,0,0,54077.619218080508,80522.722760788965,80522.722760788965,0,0,0,4311.9253363932066,0
